dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0084_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0084_seed42,multiclass,491,0,533,37,6,0.9568480300187616,0.955980548005266,0.9404888578113508,0.9978708173022132,0.0948199943784364,11.925386428833008,0.4638416767120361,ok,,491,491,0,533,,30,1e-05,True,11.924956560134888,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.979591836734694,1.0,,,4,True,False,,f_mmd,test,standardized_l2,0.05,1.5318408416628158,0.024371363859494,,True
stage1_graph_scm_0085_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0085_seed42,multiclass,491,0,533,37,5,0.3564727954971857,0.3197105009652495,0.3208340096581815,0.6467201532398775,1.4945196653096624,10.702829599380491,0.4403178691864013,ok,,491,491,0,533,,30,1e-05,True,10.702472686767578,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.3877551020408163,0.4081632653061224,,,3,True,False,,f_mmd,test,standardized_l2,0.05,3.075880448731269,0.4165222976010565,,True
stage1_graph_scm_0086_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0086_seed42,multiclass,491,0,533,37,4,0.9887429643527204,0.988631272533428,0.978976903057905,0.9997013733145635,0.03381859494499,12.0881929397583,0.4765760898590088,ok,,491,491,0,533,,30,1e-05,True,12.087771892547607,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9591836734693876,0.979591836734694,,,4,True,False,,f_mmd,test,standardized_l2,0.05,2.7692372299999253,0.8078185180116876,,True
stage1_graph_scm_0087_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0087_seed42,multiclass,491,0,533,37,7,0.3752345215759849,0.3305925607441591,0.2970898528223369,0.7626413994196211,1.4959738436547607,8.946642875671387,0.4649021625518799,ok,,491,491,0,533,,30,1e-05,True,8.94628381729126,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.3673469387755102,0.3673469387755102,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.7035052474919525,0.4656741654009102,,True
stage1_graph_scm_0088_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0088_seed42,multiclass,372,0,652,69,7,0.3742331288343558,0.2618367058302361,0.3186376245413419,0.784549212346864,1.343067693305905,15.348411798477173,0.5642855167388916,ok,,372,372,0,652,,30,1e-05,True,15.3480486869812,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.3243243243243243,0.3783783783783784,,,8,True,False,,f_mmd,test,standardized_l2,0.05,6.028464758236025,2.0388286366161683,,True
stage1_graph_scm_0089_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0089_seed42,multiclass,372,0,652,69,8,0.7147239263803681,0.6350274624592885,0.5543893129770993,0.9255647701894568,0.6154003010025432,8.056033849716187,0.4585521221160888,ok,,372,372,0,652,,30,1e-05,True,8.055652379989624,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.6756756756756757,0.6756756756756757,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.3386290462794266,0.0,,True
stage1_graph_scm_0090_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0090_seed42,multiclass,372,0,652,69,8,0.2162576687116564,0.2115617928883053,0.2226904997757795,0.6810247256302151,1.931481691710755,10.2992901802063,0.4655272960662842,ok,,372,372,0,652,,30,1e-05,True,10.298928022384644,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.1351351351351351,0.1891891891891892,,,2,True,False,,f_mmd,test,standardized_l2,0.05,1.7896919363867516,0.1187230919094643,,True
stage1_graph_scm_0091_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0091_seed42,multiclass,372,0,652,69,4,0.9079754601226994,0.9080357831205592,0.9132898263238696,0.9852147871111026,0.3097080868312994,12.283793210983276,0.454136848449707,ok,,372,372,0,652,,30,1e-05,True,12.28343653678894,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7837837837837838,0.8378378378378378,,,4,True,False,,f_mmd,test,standardized_l2,0.05,3.6116991960387295,0.6369999639334586,,True
stage1_graph_scm_0092_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0092_seed42,multiclass,860,0,164,3,9,1.0,1.0,1.0,1.0,0.0012325058376195,7.526187419891357,0.4170191287994385,ok,,860,860,0,164,,30,1e-05,True,7.525829553604126,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.05,5.715596744699777,0.5561842480491019,,True
stage1_graph_scm_0093_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0093_seed42,multiclass,860,0,164,3,4,0.7865853658536586,0.7822244176079775,0.6618169535020486,0.8971918146477826,0.5970197963435684,8.01600170135498,0.423069953918457,ok,,860,860,0,164,,30,1e-05,True,8.015645503997803,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7209302325581395,0.7209302325581395,,,0,True,False,,f_mmd,test,standardized_l2,0.05,11.192734541579483,5.025587210717556,,True
stage1_graph_scm_0094_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0094_seed42,multiclass,860,0,164,3,7,0.3231707317073171,0.2257073042799665,0.1787402904424181,0.6186932544209383,1.7492290160810609,7.477883338928223,0.4309971332550049,ok,,860,860,0,164,,30,1e-05,True,7.477522611618042,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.313953488372093,0.313953488372093,,,0,True,False,,f_mmd,test,standardized_l2,0.05,7.259112422710329,1.5602470088386704,,True
stage1_graph_scm_0095_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0095_seed42,multiclass,860,0,164,3,5,0.4573170731707317,0.4320433524541355,0.4141718816895763,0.7483841181620835,1.3530026811363702,7.482280969619751,0.4277567863464355,ok,,860,860,0,164,,30,1e-05,True,7.481904029846191,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.4302325581395348,0.4302325581395348,,,0,True,False,,f_mmd,test,standardized_l2,0.05,5.642462881727071,1.3490631681490923,,True
stage1_graph_scm_0096_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0096_seed42,multiclass,698,0,326,50,3,0.5521472392638037,0.514401471879788,0.4223789006397702,0.7170456602423726,0.8969062874185766,14.288291931152344,0.4440052509307861,ok,,698,698,0,326,,30,1e-05,True,14.287932634353638,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.6231884057971014,0.6376811594202898,,,7,True,False,,f_mmd,test,standardized_l2,0.05,3.081046955041856,0.4646608997779298,,True
stage1_graph_scm_0097_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0097_seed42,multiclass,698,0,326,50,10,0.9631901840490796,0.9632274742937164,0.9435304042125864,0.9988883322493084,0.1063817981273047,9.736461877822876,0.4401938915252685,ok,,698,698,0,326,,30,1e-05,True,9.736093759536743,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9710144927536232,0.9855072463768116,,,2,True,False,,f_mmd,test,standardized_l2,0.05,4.562801148443856,1.332751950682416,,True
stage1_graph_scm_0098_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0098_seed42,multiclass,698,0,326,50,7,0.450920245398773,0.39729521686739,0.2463609859528226,0.7343000260684616,1.4025064519778283,11.866075277328491,0.4355335235595703,ok,,698,698,0,326,,30,1e-05,True,11.865710496902466,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.4492753623188406,0.5072463768115942,,,4,True,False,,f_mmd,test,standardized_l2,0.05,5.317795188538103,3.430009114616668,,True
stage1_graph_scm_0099_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0099_seed42,multiclass,698,0,326,50,4,0.9877300613496932,0.987815269256987,0.9825831702544032,0.9993145222608024,0.0361309168953838,8.917535781860352,0.4731380939483642,ok,,698,698,0,326,,30,1e-05,True,8.917094230651855,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9855072463768116,0.9855072463768116,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.9415692379429865,0.4082626638083681,,True
stage1_graph_scm_0100_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0100_seed42,multiclass,446,0,578,98,7,0.903114186851211,0.8686161764765923,0.7133928571428572,0.9833489905071398,0.1991724961502076,9.968854904174805,0.5066509246826172,ok,,446,446,0,578,,30,1e-05,True,9.968488454818726,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9090909090909092,0.9090909090909092,,,0,True,False,,f_mmd,test,standardized_l2,0.05,1.9316976931734893,0.1575913833213933,,True
stage1_graph_scm_0101_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0101_seed42,multiclass,446,0,578,96,8,0.5190311418685121,0.4820676636654092,0.5104834786084786,0.8538217553396834,1.3391334049153312,22.205650568008423,0.5176839828491211,ok,,446,446,0,578,,30,1e-05,True,22.20529294013977,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.5,0.6136363636363636,,,11,True,False,,f_mmd,test,standardized_l2,0.05,1.7683004130926248,0.293256001486911,,True
stage1_graph_scm_0102_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0102_seed42,multiclass,446,0,578,98,4,0.6332179930795848,0.5869977995480654,0.478136526590346,0.8030494170465314,0.8744944958738221,9.608814001083374,0.6209123134613037,ok,,446,446,0,578,,30,1e-05,True,9.608444452285768,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7727272727272727,0.7727272727272727,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.360196161201335,1.1865530461077651,,True
stage1_graph_scm_0103_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0103_seed42,binclass,446,0,578,88,2,1.0,1.0,1.0,1.0,1.3437226948501518e-05,10.305682897567747,0.5245494842529297,ok,,446,446,0,578,,30,1e-05,True,10.305310487747192,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.1813204678895413,0.4762303274629959,,True
stage1_graph_scm_0104_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0104_seed42,binclass,383,0,641,2,2,0.9937597503900156,0.993841263292405,0.9832390381895332,0.9998585572842998,0.0126966079381706,7.265037775039673,0.428523302078247,ok,,383,383,0,641,,30,1e-05,True,7.264670610427856,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.579479735447776,0.8450569173385833,,True
stage1_graph_scm_0105_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0105_seed42,multiclass,383,0,641,2,3,0.7597503900156006,0.7531469011443032,0.7132444726541838,0.9015175756362545,0.5571652515114682,12.473305225372314,0.4262545108795166,ok,,383,383,0,641,,30,1e-05,True,12.472943782806396,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7894736842105263,0.8157894736842105,,,6,True,False,,f_mmd,test,standardized_l2,0.05,6.386486749432579,1.4506477871927692,,True
stage1_graph_scm_0106_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0106_seed42,multiclass,383,0,641,2,5,0.516380655226209,0.4511840349218909,0.4085979159771971,0.7347604393052473,1.309179335232311,11.292629480361938,0.4301815032958984,ok,,383,383,0,641,,30,1e-05,True,11.292271614074709,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.5,0.5526315789473685,,,4,True,False,,f_mmd,test,standardized_l2,0.05,3.659847128121936,1.2514204005939156,,True
stage1_graph_scm_0107_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0107_seed42,multiclass,383,0,641,2,10,0.2262090483619344,0.1763337252842889,0.1952501603080062,0.7228775077581837,1.9791600055761875,9.034069776535034,0.4205989837646484,ok,,383,383,0,641,,30,1e-05,True,9.033711433410645,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.2894736842105263,0.3157894736842105,,,2,True,False,,f_mmd,test,standardized_l2,0.05,5.42106252471597,1.0611213183981754,,True
stage1_graph_scm_0108_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0108_seed42,multiclass,709,0,315,56,8,0.8285714285714286,0.8280494054037674,0.8034762452960982,0.9861994897608312,0.3850605298378862,8.464838981628418,0.4412407875061035,ok,,709,709,0,315,,30,1e-05,True,8.464397430419922,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9142857142857144,0.9142857142857144,,,0,True,False,,f_mmd,test,standardized_l2,0.05,6.658478179363085,1.7287251024444512,,True
stage1_graph_scm_0109_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0109_seed42,multiclass,709,0,315,52,7,0.9365079365079364,0.9360865576117404,0.9296250659648908,0.995095478115085,0.1945123200362386,16.662827253341675,0.4726896286010742,ok,,709,709,0,315,,30,1e-05,True,16.662473440170288,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8857142857142857,0.9142857142857144,,,8,True,False,,f_mmd,test,standardized_l2,0.05,2.3679007309110025,0.4018432281628707,,True
stage1_graph_scm_0110_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0110_seed42,multiclass,709,0,315,56,3,1.0,1.0,1.0,1.0,2.5987962806250468e-05,8.303999185562134,0.4504427909851074,ok,,709,709,0,315,,30,1e-05,True,8.303629398345947,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.05,5.275600642229474,0.9353338392795716,,True
stage1_graph_scm_0111_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0111_seed42,multiclass,709,0,315,56,4,1.0,1.0,1.0,1.0,4.281526580212868e-05,8.243174076080322,0.4471244812011719,ok,,709,709,0,315,,30,1e-05,True,8.24278998374939,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.208009020863582,0.7911468675200133,,True
stage1_graph_scm_0112_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0112_seed42,binclass,423,0,601,71,2,0.9983361064891848,0.998338632862374,0.9989561586638832,1.0,0.0057361870637339,9.661666631698608,0.4980063438415527,ok,,423,423,0,601,,30,1e-05,True,9.661307096481323,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.680669461773397,1.560390320982754,,True
stage1_graph_scm_0113_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0113_seed42,binclass,423,0,601,75,2,0.9883527454242927,0.9883276814731956,0.9759829415435824,0.9981277303931768,0.0373018060377449,8.435439109802246,0.493070125579834,ok,,423,423,0,601,,30,1e-05,True,8.435073375701904,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9761904761904762,0.9761904761904762,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.1406223887671394,1.3599022655014288,,True
stage1_graph_scm_0114_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0114_seed42,multiclass,423,0,601,77,3,0.9983361064891848,0.9983395670559716,0.998921251348436,1.0,0.0030055282508127,14.771859169006348,0.4532668590545654,ok,,423,423,0,601,,30,1e-05,True,14.771426439285278,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9761904761904762,1.0,,,7,True,False,,f_mmd,test,standardized_l2,0.05,5.921844080267659,1.819158579320252,,True
stage1_graph_scm_0115_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0115_seed42,multiclass,423,0,601,65,9,0.9051580698835274,0.9037774506390824,0.8502937471454346,0.993576139685107,0.1838289549175431,8.713436126708984,0.4864134788513183,ok,,423,423,0,601,,30,1e-05,True,8.713064432144165,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9047619047619048,0.9047619047619048,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.276774902886391,1.4625841212446946,,True
stage1_graph_scm_0116_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0116_seed42,multiclass,661,0,363,22,10,0.4545454545454545,0.4390057061392479,0.4307209063154203,0.8562802688364212,1.4971123700836553,14.671121835708618,0.4377331733703613,ok,,661,661,0,363,,30,1e-05,True,14.670761346817017,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.4090909090909091,0.4393939393939394,,,7,True,False,,f_mmd,test,standardized_l2,0.05,2.664234744523879,0.4641277105728859,,True
stage1_graph_scm_0117_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0117_seed42,multiclass,661,0,363,22,6,0.8815426997245179,0.8812861419059318,0.8732275077126025,0.9890960812400256,0.3006981004752487,7.445732355117798,0.5361135005950928,ok,,661,661,0,363,,30,1e-05,True,7.445368051528931,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8484848484848485,0.8484848484848485,,,0,True,False,,f_mmd,test,standardized_l2,0.05,5.960533945298664,1.865879891560087,,True
stage1_graph_scm_0118_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0118_seed42,binclass,661,0,363,22,2,0.8980716253443526,0.8981414153988925,0.898537031392868,0.9651630600426698,0.2340637505162405,9.72220230102539,0.4466173648834228,ok,,661,661,0,363,,30,1e-05,True,9.72183394432068,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9545454545454546,0.9696969696969696,,,2,True,False,,f_mmd,test,standardized_l2,0.05,3.751754148533137,0.8874526272218577,,True
stage1_graph_scm_0119_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0119_seed42,multiclass,661,0,363,22,7,0.6914600550964187,0.6813560000221268,0.5845057771089266,0.9241305081190586,0.7602922987980786,8.104845762252808,0.4390175342559814,ok,,661,661,0,363,,30,1e-05,True,8.104475736618042,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.6060606060606061,0.6060606060606061,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.392858150212891,0.5308184111955617,,True
stage1_graph_scm_0120_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0120_seed42,multiclass,747,0,277,43,6,0.9783393501805054,0.978198564993052,0.9511599511599512,0.9990787047561316,0.0486048799445101,12.143933296203612,0.4412055015563965,ok,,747,747,0,277,,30,1e-05,True,12.143511056900024,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9594594594594594,0.972972972972973,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.0404421287235035,0.6105919579827749,,True
