dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,model_family,peft_method,peft_targets,peft_trainable_params,peft_trainable_ratio,peft_rank
OpenML-ID-1049,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1049,binclass,1166,234,292,37,2,0.9143835616438356,0.9075644107845744,0.736328125,0.9599609375,0.176674820618111,10.291815757751465,1.712627410888672,ok,,1166,932,0,292,,30,1e-05,True,6.679843187332153,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9273504273504274,0.9273504273504274,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1050,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1050,binclass,1250,250,313,37,2,0.8945686900958466,0.8670690747212215,0.5536032028469751,0.8405249110320284,0.2608145074802987,10.150969743728638,1.705301284790039,ok,,1250,1000,0,313,,30,1e-05,True,6.537822961807251,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9,0.9,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1053,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1053,binclass,8708,1742,2177,21,2,0.8226917776757005,0.7828783977182,0.5849073958846223,0.7518633095082217,0.4311767900762586,10.565056562423706,5.063139915466309,ok,,8708,6966,0,2177,,30,1e-05,True,10.564749240875244,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8180252583237658,0.8185993111366245,,,2,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1063,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1063,binclass,417,84,105,21,2,0.8095238095238095,0.7869238604532722,0.6289704271631983,0.7565717415115006,0.4893938844683658,4.000296115875244,1.7017645835876465,ok,,417,333,0,105,,30,1e-05,True,3.9999029636383057,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8571428571428571,0.8571428571428571,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1067,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1067,binclass,1687,338,422,21,2,0.8862559241706162,0.8740361214294864,0.6999784529196293,0.8501616031027797,0.315067011365908,6.200849771499634,1.664985179901123,ok,,1687,1349,0,422,,30,1e-05,True,6.200541257858276,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8668639053254438,0.8698224852071006,,,5,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1068,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1068,binclass,887,178,222,21,2,0.9324324324324323,0.9186724718639612,0.5927536231884059,0.9061191626409018,0.1603543300607176,4.090291500091553,1.7213139533996582,ok,,887,709,0,222,,30,1e-05,True,4.089904069900513,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9606741573033708,0.9606741573033708,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-11,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-11,multiclass,500,100,125,4,3,0.984,0.9846570918884886,0.988404920346844,0.997337826088727,0.0536564032774681,3.920178413391113,1.6506390571594238,ok,,500,400,0,125,,30,1e-05,True,3.91963005065918,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.97,0.97,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-12,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-12,multiclass,1600,320,400,216,10,0.98,0.9799656196280668,0.98,0.9995277777777778,0.092297110524939,10.244730472564695,3.96512508392334,ok,,1600,1280,0,400,,30,1e-05,True,10.24442434310913,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.98125,0.98125,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-14,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-14,multiclass,1600,320,400,76,10,0.925,0.924467217515998,0.925,0.9947430555555556,0.2153766644556066,5.259787321090698,1.924358606338501,ok,,1600,1280,0,400,,30,1e-05,True,5.259488821029663,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.90625,0.90625,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1461,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1461,binclass,36168,7234,9043,16,2,0.9127501935198497,0.91022610802578,0.7620075685388363,0.9413772041860152,0.1876172961033983,43.33106303215027,37.87674164772034,ok,,36168,28934,0,9043,,90,1e-05,True,43.330617904663086,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.9151230301354714,0.9151230301354714,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1462,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1462,binclass,1097,220,275,4,2,1.0,1.0,1.0,1.0,1.3591695763713832e-05,3.926177263259888,1.6944665908813477,ok,,1097,877,0,275,,30,1e-05,True,3.9258785247802734,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,1.0,1.0,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1464,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1464,binclass,598,120,150,4,2,0.78,0.732358926919519,0.5796783625730995,0.7809454191033138,0.4619668404887602,3.926626205444336,1.6920955181121826,ok,,598,478,0,150,,30,1e-05,True,3.926196336746216,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8,0.8,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1468,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1468,multiclass,864,173,216,856,9,0.9305555555555556,0.9316109165425857,0.9305555555555556,0.996479552469136,0.3812413047086626,27.76537156105041,4.323817253112793,ok,,864,691,0,216,,30,1e-05,True,27.764994144439697,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8959537572254336,0.8959537572254336,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1475,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1475,multiclass,4894,979,1224,51,6,0.6258169934640523,0.6050981766737069,0.4903479431014827,0.8460725712025322,1.0657605554242782,16.930258989334106,3.829399824142456,ok,,4894,3915,0,1224,,30,1e-05,True,16.929969787597656,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.6200204290091931,0.6220633299284984,,,13,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1478,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1478,multiclass,8239,1648,2060,561,6,0.9985436893203884,0.998543619523953,0.99862622509265,0.9999903648916192,0.0127957644784495,145.28817510604858,37.2105438709259,ok,,8239,6591,0,2060,,30,1e-05,True,145.28782773017883,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9963592233009708,0.9975728155339806,,,9,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1480,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1480,binclass,466,94,117,10,2,0.7094017094017094,0.6485012063959433,0.5434089298369951,0.7090715804394047,0.5340822567323067,4.030861139297485,1.7004706859588623,ok,,466,372,0,117,,30,1e-05,True,4.030385255813599,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7127659574468085,0.7127659574468085,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1485,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1485,binclass,2080,416,520,500,2,0.8980769230769231,0.8980674988441979,0.898076923076923,0.9626479289940828,0.245215009453697,27.82093453407288,9.27048921585083,ok,,2080,1664,0,520,,30,1e-05,True,27.82059645652771,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9182692307692308,0.9182692307692308,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1486,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1486,binclass,27572,5515,6893,118,2,0.9733062527201508,0.9733305168899774,0.9682102441622568,0.9963660952728296,0.0695689385296966,117.16525101661682,48.50864124298096,ok,,27572,22057,0,6893,,90,1e-05,True,117.16484379768372,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.971894832275612,0.972257479601088,,,3,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1487,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1487,binclass,2027,406,507,72,2,0.9566074950690336,0.9485210998588924,0.6853947368421053,0.9461184210526316,0.1232450812031773,5.535866975784302,2.114700555801392,ok,,2027,1621,0,507,,30,1e-05,True,5.535550832748413,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9507389162561576,0.9507389162561576,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1489,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1489,binclass,4323,865,1081,5,2,0.8982423681776133,0.897348029017534,0.8689489157183676,0.9564966059424908,0.2467681406273176,4.592391014099121,1.848773956298828,ok,,4323,3458,0,1081,,30,1e-05,True,4.591866493225098,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.923699421965318,0.923699421965318,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1494,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1494,binclass,844,169,211,41,2,0.8483412322274881,0.8472112985627205,0.8232394366197183,0.9413480885311872,0.2849908203218278,4.365778923034668,1.7504417896270752,ok,,844,675,0,211,,30,1e-05,True,4.365478038787842,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8816568047337278,0.8816568047337278,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1497,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1497,multiclass,4364,873,1092,24,4,0.9835164835164836,0.983522452035007,0.9844800041228612,0.9997518861919747,0.0362746952767899,5.494391679763794,2.4762020111083984,ok,,4364,3491,0,1092,,30,1e-05,True,5.4940879344940186,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.979381443298969,0.979381443298969,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-15,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-15,binclass,559,112,140,9,2,0.9714285714285714,0.9715631307468042,0.9732789855072465,0.9927536231884058,0.1136907262253194,3.8870134353637695,1.7081749439239502,ok,,559,447,0,140,,30,1e-05,True,3.8864994049072266,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9553571428571428,0.9553571428571428,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1501,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1501,multiclass,1274,255,319,256,10,0.9592476489028212,0.9591750396857232,0.959375,0.9987356849374944,0.1639136888035217,15.72683811187744,4.497062683105469,ok,,1274,1019,0,319,,30,1e-05,True,15.726538181304932,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9372549019607844,0.9372549019607844,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-151,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-151,binclass,36249,7250,9063,8,2,0.9022398764206112,0.9021317391950971,0.8989081252504071,0.9681499572439172,0.226002644910832,74.75300741195679,35.42496132850647,ok,,36249,28999,0,9063,,90,1e-05,True,74.75265216827393,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.8957241379310344,0.8971034482758621,,,10,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1510,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1510,binclass,455,91,114,30,2,0.9649122807017544,0.9649122807017544,0.9623015873015872,0.9953703703703703,0.0799412128451846,4.065863609313965,1.6914010047912598,ok,,455,364,0,114,,30,1e-05,True,4.065535545349121,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.978021978021978,0.978021978021978,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-1590,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1590,binclass,39073,7815,9769,14,2,0.8678472719828028,0.8623424164854918,0.7832711070160273,0.9207967938625315,0.2925786189471243,80.74892449378967,41.71428298950195,ok,,39073,31258,0,9769,,120,1e-05,True,80.74848961830139,tabpfn_finetune_epoch_chunks,dataset_val_split,30,4,tabpfn_finetuning_api,acc,0.8666666666666667,0.8667946257197697,,,7,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-16,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-16,multiclass,1600,320,400,64,10,0.9775,0.9773634363932296,0.9775,0.9994166666666666,0.1129948361074758,4.931696891784668,1.9159448146820068,ok,,1600,1280,0,400,,30,1e-05,True,4.931406259536743,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.98125,0.98125,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-18,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-18,multiclass,1600,320,400,6,10,0.7675,0.7589299396636916,0.7675000000000001,0.9735416666666664,0.4976516194102227,6.440681457519531,1.80009126663208,ok,,1600,1280,0,400,,30,1e-05,True,6.440033674240112,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.746875,0.75,,,5,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-182,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-182,multiclass,5144,1029,1286,36,6,0.9346811819595644,0.9329952070166464,0.912388627964059,0.9958338945307644,0.1516738794186852,10.987879514694214,3.679389715194702,ok,,5144,4115,0,1286,,30,1e-05,True,10.98757028579712,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.933916423712342,0.9368318756073858,,,7,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-188,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-188,multiclass,588,118,148,19,5,0.7297297297297297,0.7314655518187898,0.7173459615320079,0.9337278284633111,0.6265885790019823,6.000272035598755,1.8600172996521,ok,,588,470,0,148,,30,1e-05,True,5.999931812286377,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7627118644067796,0.7711864406779662,,,4,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
OpenML-ID-22,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-22,multiclass,1600,320,400,47,10,0.8425,0.8379424943425045,0.8425,0.9838333333333332,0.2444109221797752,9.834917306900024,1.7459988594055176,ok,,1600,1280,0,400,,30,1e-05,True,9.834566354751589,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.84375,0.859375,,,12,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
