dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage2_graph_scm_0072_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0072_seed42,binclass,340,0,85,39,2,0.9058823529411764,0.9058823529411764,0.8934837092731829,0.974937343358396,0.1764891762611625,8.138322830200195,0.4794569015502929,ok,,340,340,0,85,,30,1e-05,True,8.137967824935913,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0073_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0073_seed42,multiclass,2179,0,523,88,7,0.9177820267686424,0.918262465215834,0.8690435233819398,0.9925904034600116,0.242100252995539,24.952251195907596,1.553944110870361,ok,,2179,2179,0,523,,30,1e-05,True,24.95188283920288,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9078341013824884,0.9170506912442395,,,7,True,False,,random,none,,,,,,True
stage2_graph_scm_0074_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0074_seed42,binclass,522,0,126,58,2,0.8888888888888888,0.8888608870967741,0.8888888888888888,0.949357520786092,0.2901843418464929,8.691933870315552,0.4810752868652344,ok,,522,522,0,126,,30,1e-05,True,8.691483736038208,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8076923076923077,0.8076923076923077,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0075_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0075_seed42,binclass,7295,0,1782,8,2,0.8726150392817059,0.8706334326016555,0.8550918473629391,0.941269108565056,0.2962241066527546,12.182579517364502,1.1766259670257568,ok,,7295,7295,0,1782,,30,1e-05,True,12.182200193405151,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.897119341563786,0.897119341563786,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0076_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0076_seed42,multiclass,633,0,151,87,6,0.7350993377483444,0.7026184120865209,0.6131266804380615,0.9519819872286432,0.6442675673745925,11.17719793319702,0.6371407508850098,ok,,633,633,0,151,,30,1e-05,True,11.17683243751526,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7142857142857143,0.746031746031746,,,3,True,False,,random,none,,,,,,True
stage2_graph_scm_0077_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0077_seed42,multiclass,4663,0,1194,40,8,0.990787269681742,0.9908005880033518,0.9945040440583588,0.9999567519109988,0.0254791792885074,12.164626836776732,1.348017692565918,ok,,4663,4663,0,1194,,30,1e-05,True,12.164265394210815,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9957081545064378,0.9957081545064378,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0078_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0078_seed42,multiclass,5061,0,1263,47,3,0.5597783056215361,0.5136475215006537,0.4224911651204059,0.6717142136693065,0.9203269018196468,22.688076972961422,1.6289193630218506,ok,,5061,5061,0,1263,,30,1e-05,True,22.687713623046875,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.5889328063241107,0.5928853754940712,,,5,True,False,,random,none,,,,,,True
stage2_graph_scm_0079_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0079_seed42,multiclass,2016,0,489,65,7,0.6482617586912065,0.6145919830899887,0.389751878915897,0.8730529298968017,0.8944590628586785,15.277337789535522,1.2326107025146484,ok,,2016,2016,0,489,,30,1e-05,True,15.276971340179443,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.6119402985074627,0.6318407960199005,,,4,True,False,,random,none,,,,,,True
stage2_graph_scm_0080_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0080_seed42,multiclass,5995,0,1589,55,8,0.4122089364380113,0.3669032340927315,0.2613453346150549,0.7930468050219703,1.497235568914598,20.86783170700073,1.9894218444824217,ok,,5995,5995,0,1589,,30,1e-05,True,20.86728143692017,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.4023372287145242,0.4106844741235392,,,2,True,False,,random,none,,,,,,True
stage2_graph_scm_0081_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0081_seed42,multiclass,1685,0,438,74,6,0.9954337899543378,0.9953987962153796,0.9904761904761904,0.999487988635955,0.02166984710337,9.186004877090454,1.2447781562805176,ok,,1685,1685,0,438,,30,1e-05,True,9.185645580291748,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9821428571428572,0.9821428571428572,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0082_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0082_seed42,multiclass,1495,0,377,70,5,1.0,1.0,1.0,1.0,5.350116721943248e-05,9.738537549972534,0.5203518867492676,ok,,1495,1495,0,377,,30,1e-05,True,9.738178730010986,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0083_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0083_seed42,multiclass,4947,0,1213,24,6,1.0,1.0,1.0,1.0,6.496380236739695e-05,10.432092666625977,1.07599139213562,ok,,4947,4947,0,1213,,30,1e-05,True,10.431730270385742,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0084_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0084_seed42,binclass,407,0,103,9,2,0.9611650485436892,0.9607038636164852,0.9487179487179488,0.9963942307692308,0.1123672869773692,7.779186010360718,0.4232192039489746,ok,,407,407,0,103,,30,1e-05,True,7.778786420822143,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.975,0.975,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0085_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0085_seed42,multiclass,2762,0,676,56,8,0.9866863905325444,0.9866181156121984,0.9294819078947368,0.9990794663042686,0.0317339671909293,15.27492618560791,1.2559301853179932,ok,,2762,2762,0,676,,30,1e-05,True,15.274473905563354,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9818840579710144,0.9855072463768116,,,2,True,False,,random,none,,,,,,True
stage2_graph_scm_0086_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0086_seed42,multiclass,6413,0,1551,48,8,0.5164410058027079,0.497814600778219,0.4845083614201074,0.9114733833772536,0.9340745268344348,17.085904598236084,1.9457957744598389,ok,,6413,6413,0,1551,,30,1e-05,True,17.085519313812256,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.4648985959438377,0.4648985959438377,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0087_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0087_seed42,binclass,508,0,124,99,2,0.7983870967741935,0.799851985988435,0.6943434343434344,0.8501010101010101,0.404307297968352,8.921794652938843,0.4597635269165039,ok,,508,508,0,124,,30,1e-05,True,8.921432733535767,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.78,0.78,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0088_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0088_seed42,multiclass,2739,0,699,17,7,0.927038626609442,0.9251302038072754,0.8382677405344777,0.995389884180754,0.1703744856097269,8.552947759628296,0.6574835777282715,ok,,2739,2739,0,699,,30,1e-05,True,8.552586793899536,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9157509157509156,0.9157509157509156,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0089_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0089_seed42,multiclass,7230,0,1796,2,4,0.5534521158129176,0.4119001429176384,0.4709677419354838,0.8189188088275237,0.7695682682033306,10.405951499938965,1.0536344051361084,ok,,7230,7230,0,1796,,30,1e-05,True,10.40558671951294,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.5656984785615491,0.5656984785615491,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0090_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0090_seed42,multiclass,3939,0,1019,67,8,0.4033366045142296,0.3889687631053686,0.4073041969405711,0.8345759955071903,1.4448701551794207,14.10242247581482,1.659313440322876,ok,,3939,3939,0,1019,,30,1e-05,True,14.102055072784424,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.4249363867684478,0.4249363867684478,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0091_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0091_seed42,multiclass,926,0,227,96,4,0.960352422907489,0.9611307183101075,0.9545515002339608,0.9980970616149252,0.1010420291692466,16.392113208770752,0.452181339263916,ok,,926,926,0,227,,30,1e-05,True,16.391724348068237,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9239130434782608,0.967391304347826,,,8,True,False,,random,none,,,,,,True
stage2_graph_scm_0092_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0092_seed42,multiclass,2431,0,629,13,6,0.7885532591414944,0.7541794306015795,0.4386708529565672,0.9098875177934244,0.5451913634972196,8.392740964889526,0.6030130386352539,ok,,2431,2431,0,629,,30,1e-05,True,8.392388582229614,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7695473251028807,0.7695473251028807,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0093_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0093_seed42,multiclass,419,0,99,24,6,0.9494949494949496,0.9524845708166716,0.945993179880648,0.9991396722287904,0.1314802290828042,11.408503293991089,0.4221558570861816,ok,,419,419,0,99,,30,1e-05,True,11.40813660621643,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.902439024390244,0.926829268292683,,,5,True,False,,random,none,,,,,,True
stage2_graph_scm_0094_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0094_seed42,multiclass,492,0,126,51,8,0.9603174603174603,0.9603633708896868,0.9564064407814408,0.9960239148269924,0.1524618372760014,8.672966241836548,0.4756553173065185,ok,,492,492,0,126,,30,1e-05,True,8.672602653503418,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9591836734693876,0.9591836734693876,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0095_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0095_seed42,multiclass,595,0,149,89,8,0.9664429530201344,0.9666364060994936,0.9765625,0.9994561718918336,0.0776287605045722,11.845809936523438,0.4820950031280517,ok,,595,595,0,149,,30,1e-05,True,11.845452308654783,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9322033898305084,0.9661016949152542,,,4,True,False,,random,none,,,,,,True
stage2_graph_scm_0096_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0096_seed42,multiclass,2310,0,571,18,3,0.9737302977232924,0.9726362340926328,0.9001576564189996,0.9971799341414044,0.0738714110555393,8.656351566314697,0.6660981178283691,ok,,2310,2310,0,571,,30,1e-05,True,8.655975103378296,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9826839826839828,0.9826839826839828,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0097_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0097_seed42,multiclass,539,0,143,54,10,0.4195804195804196,0.4231961252897416,0.397336014948244,0.8764752904944624,1.4412678246141406,7.704970121383667,0.4266171455383301,ok,,539,539,0,143,,30,1e-05,True,7.704612970352173,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.4716981132075472,0.4716981132075472,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0098_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0098_seed42,multiclass,3243,0,785,86,10,0.7388535031847133,0.7395526455041298,0.7220645650954357,0.9692093157581352,0.6999013064450691,40.763628005981445,1.8127024173736568,ok,,3243,3243,0,785,,30,1e-05,True,40.76322793960571,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7098765432098766,0.7345679012345679,,,14,True,False,,random,none,,,,,,True
stage2_graph_scm_0099_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0099_seed42,multiclass,780,0,186,82,6,0.7258064516129032,0.6688654107687224,0.7363573438246552,0.9472010407901188,0.5248569514738257,13.004391193389893,0.4638257026672363,ok,,780,780,0,186,,30,1e-05,True,13.003946304321287,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7435897435897436,0.7564102564102564,,,5,True,False,,random,none,,,,,,True
stage2_graph_scm_0100_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0100_seed42,multiclass,1206,0,292,81,3,0.952054794520548,0.951187356714749,0.8949226479582659,0.9894550534567822,0.1446750430811174,11.721585750579834,0.461796760559082,ok,,1206,1206,0,292,,30,1e-05,True,11.721219778060911,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9416666666666668,0.9583333333333334,,,3,True,False,,random,none,,,,,,True
stage2_graph_scm_0101_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0101_seed42,multiclass,1434,0,338,28,3,0.9881656804733728,0.988191451290786,0.988222743013047,0.9998824557808093,0.022699441413948,7.829869747161865,0.4198448657989502,ok,,1434,1434,0,338,,30,1e-05,True,7.829512596130371,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.993006993006993,0.993006993006993,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0102_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0102_seed42,multiclass,377,0,95,78,3,1.0,1.0,1.0,1.0,0.0002581302430593,7.85664439201355,0.4470298290252685,ok,,377,377,0,95,,30,1e-05,True,7.856290340423584,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0103_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0103_seed42,multiclass,1971,0,480,40,7,1.0,1.0,1.0,1.0,0.00034602145222,8.548760414123535,1.078423261642456,ok,,1971,1971,0,480,,30,1e-05,True,8.548379898071289,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0104_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0104_seed42,multiclass,4743,0,1259,45,9,1.0,1.0,1.0,1.0,0.0003083149244979,22.86886954307556,1.4545767307281494,ok,,4743,4743,0,1259,,30,1e-05,True,22.868469953536987,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9978902953586498,1.0,,,7,True,False,,random,none,,,,,,True
stage2_graph_scm_0105_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0105_seed42,multiclass,3483,0,877,78,10,0.4401368301026225,0.4035177766024084,0.3047065700282735,0.857503038489847,1.3766379687758972,42.6829035282135,1.723849534988403,ok,,3483,3483,0,877,,30,1e-05,True,42.68253326416016,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.4109195402298851,0.4482758620689655,,,17,True,False,,random,none,,,,,,True
stage2_graph_scm_0106_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0106_seed42,multiclass,1641,0,404,2,7,0.2821782178217821,0.2149046372081916,0.2566955674373,0.6889646537594193,1.7488756521252489,12.352882146835327,0.4189696311950683,ok,,1641,1641,0,404,,30,1e-05,True,12.35249948501587,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.2560975609756097,0.274390243902439,,,6,True,False,,random,none,,,,,,True
stage2_graph_scm_0107_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0107_seed42,binclass,467,0,113,12,2,0.7787610619469026,0.7787610619469026,0.7788220551378446,0.8518170426065163,0.4866638049817027,7.460674047470093,0.4203202724456787,ok,,467,467,0,113,,30,1e-05,True,7.460313081741333,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8043478260869565,0.8043478260869565,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0108_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0108_seed42,multiclass,907,0,232,79,8,0.3405172413793103,0.2039576896161227,0.1647086466165413,0.5310817805442272,1.8775461165289316,8.643131494522095,0.4524862766265869,ok,,907,907,0,232,,30,1e-05,True,8.642769575119019,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.3333333333333333,0.3333333333333333,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0109_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0109_seed42,multiclass,1294,0,308,19,8,0.3863636363636363,0.2696196444449821,0.1812555260831123,0.5638309009492145,1.756424052442183,7.835598468780518,0.4504635334014892,ok,,1294,1294,0,308,,30,1e-05,True,7.835236072540283,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.4108527131782946,0.4108527131782946,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0110_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0110_seed42,multiclass,1313,0,322,20,10,0.9875776397515528,0.9875775944747855,0.9864609974424552,0.999824990951062,0.0543139102953937,16.06946110725403,0.4256632328033447,ok,,1313,1313,0,322,,30,1e-05,True,16.06910228729248,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9465648854961832,0.9618320610687024,,,10,True,False,,random,none,,,,,,True
stage2_graph_scm_0111_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0111_seed42,multiclass,706,0,182,93,5,0.8406593406593407,0.7786259541984732,0.8,0.97082066660129,0.2528024297852755,8.268084526062012,0.4518158435821533,ok,,706,706,0,182,,30,1e-05,True,8.267685651779175,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8571428571428571,0.8571428571428571,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0112_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0112_seed42,binclass,325,0,77,16,2,0.961038961038961,0.9611341039912468,0.9621318373071528,0.9922861150070128,0.1156824011541166,7.577883958816528,0.522756814956665,ok,,325,325,0,77,,30,1e-05,True,7.5775158405303955,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0113_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0113_seed42,binclass,473,0,117,50,2,0.7094017094017094,0.7054328453395742,0.6650974025974026,0.701948051948052,0.5912258718507775,10.40985369682312,0.4772012233734131,ok,,473,473,0,117,,30,1e-05,True,10.409298181533812,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7446808510638298,0.7872340425531915,,,2,True,False,,random,none,,,,,,True
stage2_graph_scm_0114_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0114_seed42,multiclass,379,0,98,16,7,0.3061224489795918,0.2281501747986015,0.2751700680272108,0.7557125446766071,1.4879074389487412,10.25356674194336,0.4289393424987793,ok,,379,379,0,98,,30,1e-05,True,10.253193140029907,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.2162162162162162,0.2972972972972973,,,3,True,False,,random,none,,,,,,True
stage2_graph_scm_0115_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0115_seed42,multiclass,797,0,199,39,5,0.9195979899497488,0.9181817996718276,0.8515516448125144,0.9944658320469304,0.1725637033410222,13.83395218849182,0.4386293888092041,ok,,797,797,0,199,,30,1e-05,True,13.833589315414429,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9620253164556962,0.9873417721518988,,,6,True,False,,random,none,,,,,,True
stage2_graph_scm_0116_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0116_seed42,multiclass,386,0,98,56,8,1.0,1.0,1.0,1.0,0.0070225210059636,7.993373155593872,0.4521403312683105,ok,,386,386,0,98,,30,1e-05,True,7.99300217628479,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9736842105263158,0.9736842105263158,,,0,True,False,,random,none,,,,,,True
stage2_graph_scm_0117_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0117_seed42,multiclass,3334,0,819,41,4,1.0,1.0,1.0,1.0,3.96424612665332e-05,10.862616539001465,1.0879902839660645,ok,,3334,3334,0,819,,30,1e-05,True,10.862250566482544,tabpfn_finetune_epoch_chunks_random,internal validation_split_ratio=0.1 | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,1.0,1.0,,,0,True,False,,random,none,,,,,,True
