dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0092_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0092_seed42,multiclass,860,86,164,3,9,1.0,1.0,1.0,1.0,0.000874999988391213,2.7808051109313965,0.5542659759521484,ok,,860,774,0,164,0.012553055305033922,True,0.1,True,8,1e-05,True,2.7589313983917236,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0093_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0093_seed42,multiclass,860,86,164,3,4,0.7804878048780488,0.7763808948389354,0.6592659330938854,0.8989962490185336,0.5919367405620205,2.8183414936065674,0.4231736660003662,ok,,860,774,0,164,0.743943601846695,True,0.1,True,8,1e-05,True,2.7945785522460938,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.7209302325581395,0.7209302325581395,0.7209302325581395,0.7209302325581395,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0094_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0094_seed42,multiclass,860,86,164,3,7,0.3231707317073171,0.22497649248719082,0.1787402904424181,0.6187613872345068,1.7510706854821625,2.79417085647583,0.545997142791748,ok,,860,774,0,164,1.768068015575409,True,0.1,True,8,1e-05,True,2.770193099975586,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.313953488372093,0.313953488372093,0.313953488372093,0.313953488372093,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0095_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0095_seed42,multiclass,860,86,164,3,5,0.5,0.4837741882422515,0.46915575838730544,0.765773129611439,1.3047854932444587,3.8558759689331055,0.4751882553100586,ok,,860,774,0,164,1.1923838257789612,True,0.1,True,12,1e-05,True,3.8308722972869873,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.43023255813953487,0.45348837209302323,0.43023255813953487,0.45348837209302323,4,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0096_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0096_seed42,multiclass,698,70,326,50,3,0.5705521472392638,0.5502102797835629,0.4590742916829873,0.7253723285371833,0.8853384386478254,6.9690775871276855,1.288837194442749,ok,,698,628,0,326,0.8793315589427948,True,0.1,True,11,1e-05,True,6.8428053855896,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6,0.6142857142857143,0.6,0.6142857142857143,3,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0097_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0097_seed42,multiclass,698,70,326,50,10,0.9631901840490797,0.9633046689564009,0.9416450346801579,0.9993421761105818,0.09113637335498179,5.427332878112793,1.2909793853759766,ok,,698,628,0,326,0.08625787124037743,True,0.1,True,8,1e-05,True,5.302368402481079,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9857142857142858,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0098_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0098_seed42,multiclass,698,70,326,50,7,0.4785276073619632,0.4301245498192215,0.28691462732279055,0.7464651564084976,1.3903609529892473,5.4418957233428955,1.2999529838562012,ok,,698,628,0,326,1.3594467639923096,True,0.1,True,8,1e-05,True,5.3165788650512695,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.44285714285714284,0.44285714285714284,0.44285714285714284,0.44285714285714284,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0099_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0099_seed42,multiclass,698,70,326,50,4,0.9815950920245399,0.9818332979138301,0.97573385518591,0.9990860296810697,0.04120682719620785,5.465094804763794,1.297576904296875,ok,,698,628,0,326,0.04579915106296539,True,0.1,True,8,1e-05,True,5.33919882774353,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0100_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0100_seed42,multiclass,446,45,578,98,7,0.9117647058823529,0.8998848054120416,0.7307088744588744,0.9850884437309408,0.1921196279231759,6.818792819976807,0.8788068294525146,ok,,446,401,0,578,0.15466216951608658,True,0.1,True,8,1e-05,True,6.614725112915039,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9111111111111111,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0101_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0101_seed42,multiclass,446,45,578,96,8,0.5190311418685121,0.5081474576125207,0.5143276944960735,0.8649100273925945,1.2964326886144202,6.673305034637451,0.8955974578857422,ok,,446,401,0,578,1.3728005290031433,True,0.1,True,8,1e-05,True,6.472880840301514,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.5777777777777777,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0102_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0102_seed42,multiclass,446,45,578,98,4,0.6349480968858131,0.5885523007156828,0.4791092892362604,0.8057242949816754,0.8712160747690583,6.9256110191345215,0.9026732444763184,ok,,446,401,0,578,0.8585910797119141,True,0.1,True,8,1e-05,True,6.724057197570801,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8,0.8,0.8,0.8,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0103_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0103_seed42,binclass,446,45,578,88,2,1.0,1.0,1.0,1.0,1.2837747354956562e-06,6.3244853019714355,0.8381891250610352,ok,,446,401,0,578,1.7575919741830148e-06,True,0.1,True,8,1e-05,True,6.131976366043091,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0104_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0104_seed42,binclass,383,39,641,2,2,0.9953198127925117,0.9954101743389223,0.9975247524752475,0.9998585572842998,0.009196345665468567,2.5742359161376953,0.12192106246948242,ok,,383,344,0,641,0.0028655598871409893,True,0.1,True,8,1e-05,True,2.554208755493164,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0105_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0105_seed42,multiclass,383,39,641,2,3,0.7535101404056163,0.7450136518948779,0.7030466518565536,0.9020334153321864,0.5478971426436394,4.3669188022613525,0.17992734909057617,ok,,383,344,0,641,0.5119732916355133,True,0.1,True,15,1e-05,True,4.345768690109253,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.7948717948717948,0.8205128205128205,0.7948717948717948,0.8205128205128205,7,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0106_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0106_seed42,multiclass,383,39,641,2,5,0.5054602184087363,0.43795956972635275,0.39653428021867276,0.7384880109390364,1.3023266420105786,3.8321847915649414,0.28688597679138184,ok,,383,344,0,641,1.365988314151764,True,0.1,True,13,1e-05,True,3.8100483417510986,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.48717948717948717,0.5128205128205128,0.48717948717948717,0.5128205128205128,5,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0107_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0107_seed42,multiclass,383,39,641,2,10,0.22932917316692666,0.18396156933427787,0.20043365803606328,0.7245922117084739,1.9899867950723884,2.587233543395996,0.4718968868255615,ok,,383,344,0,641,1.96575927734375,True,0.1,True,8,1e-05,True,2.5676615238189697,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0108_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0108_seed42,multiclass,709,71,315,56,8,0.8412698412698413,0.8416519994409246,0.8240505398287261,0.9869832176119067,0.37922419218318343,5.91457462310791,1.384293794631958,ok,,709,638,0,315,0.3042702227830887,True,0.1,True,8,1e-05,True,5.770887136459351,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9014084507042254,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0109_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0109_seed42,multiclass,709,71,315,52,7,0.9428571428571428,0.9429032932781964,0.9389844768403871,0.9957141511537723,0.1608969009291873,5.549225807189941,1.3083305358886719,ok,,709,638,0,315,0.26634620130062103,True,0.1,True,8,1e-05,True,5.422537565231323,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9014084507042254,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0110_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0110_seed42,multiclass,709,71,315,56,3,1.0,1.0,1.0,1.0,3.5403313004378506e-07,5.740884065628052,1.3772728443145752,ok,,709,638,0,315,9.85119299912185e-07,True,0.1,True,8,1e-05,True,5.59943699836731,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0111_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0111_seed42,multiclass,709,71,315,56,4,1.0,1.0,1.0,1.0,1.2485373130965558e-05,5.811781406402588,1.3760573863983154,ok,,709,638,0,315,2.919688995461911e-06,True,0.1,True,8,1e-05,True,5.674567461013794,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0112_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0112_seed42,binclass,423,43,601,71,2,0.9983361064891847,0.998338632862374,0.9989561586638831,0.9999828878469489,0.004650149944869463,7.760048151016235,0.7447316646575928,ok,,423,380,0,601,0.0038059832295402884,True,0.1,True,12,1e-05,True,7.612285852432251,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9767441860465116,1.0,0.9767441860465116,1.0,4,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0113_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0113_seed42,binclass,423,43,601,75,2,0.9883527454242929,0.9883774753551375,0.980257957145829,0.9977324734761805,0.04082262990331294,5.643651723861694,0.7682874202728271,ok,,423,380,0,601,0.06947570666670799,True,0.1,True,8,1e-05,True,5.48521614074707,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9534883720930233,0.9534883720930233,0.9534883720930233,0.9534883720930233,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0114_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0114_seed42,multiclass,423,43,601,77,3,0.9983361064891847,0.9983354263052088,0.9983818770226538,1.0,0.002755842499160807,5.801367998123169,0.7890269756317139,ok,,423,380,0,601,4.789546892425278e-06,True,0.1,True,8,1e-05,True,5.637793302536011,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0115_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0115_seed42,multiclass,423,43,601,65,9,0.908485856905158,0.9074669472510538,0.8586538813225623,0.9946309367835118,0.1766446830411528,5.2342848777771,0.6914918422698975,ok,,423,380,0,601,0.12525911256670952,True,0.1,True,8,1e-05,True,5.096901178359985,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9069767441860465,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0116_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0116_seed42,multiclass,661,67,363,22,10,0.45454545454545453,0.4311487757754427,0.43168666524664906,0.8602890854610216,1.4783531984750284,5.2722578048706055,0.8119316101074219,ok,,661,594,0,363,1.5630555748939514,True,0.1,True,12,1e-05,True,5.205087423324585,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.4626865671641791,0.4925373134328358,0.4626865671641791,0.4925373134328358,4,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0117_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0117_seed42,multiclass,661,67,363,22,6,0.9008264462809917,0.9009650459042767,0.894332739928946,0.9903943617034402,0.27676648007686805,4.833143711090088,0.8161540031433105,ok,,661,594,0,363,0.38412681221961975,True,0.1,True,11,1e-05,True,4.7650306224823,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.835820895522388,0.8507462686567164,0.835820895522388,0.8507462686567164,3,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0118_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0118_seed42,binclass,661,67,363,22,2,0.9146005509641874,0.914639555348343,0.9147820786345626,0.9721121609265468,0.20270302705905177,3.647829532623291,0.8308241367340088,ok,,661,594,0,363,0.2126757577061653,True,0.1,True,8,1e-05,True,3.584628105163574,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9701492537313433,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0119_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0119_seed42,multiclass,661,67,363,22,7,0.7052341597796143,0.6962084762909019,0.6024174499747943,0.9262546382904165,0.7475200818311843,5.191694736480713,0.8102033138275146,ok,,661,594,0,363,0.9194231033325195,True,0.1,True,12,1e-05,True,5.128798246383667,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6268656716417911,0.6417910447761194,0.6268656716417911,0.6417910447761194,4,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0120_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0120_seed42,multiclass,747,75,277,43,6,0.9963898916967509,0.9963832327354537,0.9940476190476191,0.9998326639892904,0.028768979879176145,4.991888999938965,1.2149977684020996,ok,,747,672,0,277,0.0036686609964817762,True,0.1,True,8,1e-05,True,4.881352424621582,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0121_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0121_seed42,multiclass,747,75,277,43,5,0.6462093862815884,0.6163317089444159,0.6555492971382101,0.9283477237642511,0.6133637596002696,9.875522375106812,1.1963856220245361,ok,,747,672,0,277,0.6762384474277496,True,0.1,True,17,1e-05,True,9.76520562171936,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6133333333333333,0.6533333333333333,0.6133333333333333,0.6533333333333333,9,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0122_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0122_seed42,multiclass,747,75,277,43,4,1.0,1.0,1.0,1.0,4.2777659211730497e-07,5.0014872550964355,1.1914308071136475,ok,,747,672,0,277,1.5061293083817873e-06,True,0.1,True,8,1e-05,True,4.894638299942017,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0123_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0123_seed42,multiclass,747,75,277,43,5,1.0,1.0,1.0,1.0,6.304524796114031e-06,5.022988319396973,1.2091326713562012,ok,,747,672,0,277,5.227861038292758e-06,True,0.1,True,8,1e-05,True,4.9149744510650635,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0124_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0124_seed42,binclass,751,76,273,59,2,1.0,1.0,1.0,1.0,3.5182375634773637e-06,6.122508764266968,1.4561207294464111,ok,,751,675,0,273,1.0309395861440862e-06,True,0.1,True,8,1e-05,True,5.976251840591431,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0125_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0125_seed42,multiclass,751,76,273,59,7,0.9157509157509157,0.9118024739494506,0.8750570120521327,0.9896332972612741,0.2530414728244047,11.088210105895996,1.4434998035430908,ok,,751,675,0,273,0.27608537673950195,True,0.1,True,16,1e-05,True,10.941016435623169,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.868421052631579,0.881578947368421,0.868421052631579,0.881578947368421,8,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0126_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0126_seed42,multiclass,751,76,273,59,8,0.4249084249084249,0.39440975587278954,0.3229053441869898,0.7839889258415912,1.526310737155957,13.626074314117432,1.4372503757476807,ok,,751,675,0,273,1.5600481629371643,True,0.1,True,20,1e-05,True,13.48255467414856,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.4342105263157895,0.47368421052631576,0.4342105263157895,0.47368421052631576,12,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0127_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0127_seed42,multiclass,751,76,273,58,3,1.0,1.0,1.0,1.0,8.39712200092074e-07,6.100451231002808,1.4257473945617676,ok,,751,675,0,273,1.6561261304559594e-06,True,0.1,True,8,1e-05,True,5.956912279129028,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0128_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0128_seed42,multiclass,472,48,552,15,4,0.9927536231884058,0.9927516421887141,0.9914402797574469,0.9999580647440072,0.019254550522826288,3.246269941329956,0.6933856010437012,ok,,472,424,0,552,0.002160141128115356,True,0.1,True,8,1e-05,True,3.201366901397705,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0129_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0129_seed42,multiclass,472,48,552,15,4,0.625,0.6107297168191103,0.5050542944450508,0.7978306401300932,0.924852136987907,3.12391996383667,0.7014758586883545,ok,,472,424,0,552,0.8324408829212189,True,0.1,True,8,1e-05,True,3.077495813369751,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.75,0.75,0.75,0.75,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0130_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0130_seed42,multiclass,472,48,552,15,3,0.8514492753623188,0.8415888296265672,0.6985846545830653,0.949838913994184,0.3124992632497989,3.283046245574951,0.6901588439941406,ok,,472,424,0,552,0.32249145209789276,True,0.1,True,8,1e-05,True,3.2395458221435547,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0131_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0131_seed42,binclass,472,48,552,11,2,1.0,1.0,1.0,1.0,1.7430334838105824e-05,2.894092321395874,0.6214709281921387,ok,,472,424,0,552,1.3403949310486496e-06,True,0.1,True,8,1e-05,True,2.8598339557647705,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0132_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0132_seed42,binclass,752,76,272,70,2,1.0,1.0,1.0,1.0,1.1690954482075855e-06,6.382960081100464,0.7361838817596436,ok,,752,676,0,272,9.430779357444408e-07,True,0.1,True,8,1e-05,True,6.208380222320557,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
