dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0000_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0000_seed42,multiclass,584,0,440,36,5,0.6318181818181818,0.6071378172743701,0.586831967385123,0.891720531036207,0.8204808497212652,18.199517011642456,0.5374362468719482,ok,,584,584,0,440,,30,1e-05,True,12.003258228302002,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.6551724137931034,0.6551724137931034,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,1.676734905713949,0.36809481751303447,,True
stage1_graph_scm_0012_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0012_seed42,multiclass,402,0,622,50,4,0.5466237942122186,0.387814292568695,0.5,0.7998086735644447,0.8186581870948496,8.838283777236938,0.4786698818206787,ok,,402,402,0,622,,30,1e-05,True,8.837913751602173,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.55,0.55,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,1.475541721722782,0.02867653318030307,,True
stage1_graph_scm_0013_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0013_seed42,multiclass,402,0,622,56,3,0.9292604501607717,0.9292393532014788,0.9344215227156335,0.99040916018513,0.16768060121873268,7.9872918128967285,0.4874458312988281,ok,,402,402,0,622,,30,1e-05,True,7.9869420528411865,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.875,0.875,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.6873041272819616,2.9619015778696567,,True
stage1_graph_scm_0014_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0014_seed42,binclass,402,0,622,56,2,0.7620578778135049,0.7487075720897378,0.7037496755847936,0.7849945272565194,0.5211399128799301,11.582823276519775,0.4768402576446533,ok,,402,402,0,622,,30,1e-05,True,11.582459211349487,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.7,0.75,,,3,True,False,,f_mmd,test,standardized_l2,0.2290415756,1.8966098259577084,1.4073992428348125,,True
stage1_graph_scm_0015_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0015_seed42,multiclass,402,0,622,56,6,0.9903536977491961,0.9904090038299461,0.9950912976323975,0.9998398096489015,0.029373177891197293,7.786183595657349,0.444805383682251,ok,,402,402,0,622,,30,1e-05,True,7.785831928253174,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.975,0.975,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,4.297804594435016,6.681817312471951,,True
stage1_graph_scm_0016_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0016_seed42,multiclass,456,0,568,58,5,0.9612676056338029,0.960973719708988,0.9279881561568457,0.9959993100473066,0.12752924087846357,9.035288095474243,0.492084264755249,ok,,456,456,0,568,,30,1e-05,True,9.034940719604492,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.370043591034095,1.172348950864393,,True
stage1_graph_scm_0017_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0017_seed42,multiclass,456,0,568,65,3,0.9225352112676056,0.9216186475755231,0.8457815362931642,0.9815281445292362,0.19418254878565702,11.222769260406494,0.48339366912841797,ok,,456,456,0,568,,30,1e-05,True,11.222415208816528,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9333333333333333,0.9555555555555556,,,3,True,False,,f_mmd,test,standardized_l2,0.2290415756,1.6569099058272958,0.09654552111829577,,True
stage1_graph_scm_0018_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0018_seed42,multiclass,456,0,568,45,6,1.0,1.0,1.0,1.0,0.009954124194280644,7.815009593963623,0.47759175300598145,ok,,456,456,0,568,,30,1e-05,True,7.81462287902832,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.9807159828743925,1.6549966873347177,,True
stage1_graph_scm_0019_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0019_seed42,multiclass,456,0,568,52,9,0.2852112676056338,0.22720885442694277,0.19217817119463687,0.693418835668201,1.9061911563037564,17.915741205215454,0.4960899353027344,ok,,456,456,0,568,,30,1e-05,True,17.915390014648438,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.26666666666666666,0.3111111111111111,,,9,True,False,,f_mmd,test,standardized_l2,0.2290415756,1.783968861380837,1.1491003437515674,,True
stage1_graph_scm_0020_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0020_seed42,multiclass,674,0,350,18,6,0.5657142857142857,0.4939739301425125,0.2832167832167832,0.6955644340607327,1.1244486501568214,7.767273902893066,0.42821288108825684,ok,,674,674,0,350,,30,1e-05,True,7.766875982284546,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.5223880597014925,0.5223880597014925,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,4.265973014496422,6.064138657004726,,True
stage1_graph_scm_0021_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0021_seed42,multiclass,674,0,350,18,8,0.9657142857142857,0.9658903888301039,0.9444841489811002,0.9973383052809077,0.11557150745165921,12.330169677734375,0.4306192398071289,ok,,674,674,0,350,,30,1e-05,True,12.329813241958618,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9552238805970149,0.9850746268656716,,,6,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.1250474977788856,0.4654367410174281,,True
stage1_graph_scm_0022_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0022_seed42,multiclass,674,0,350,18,3,0.7942857142857143,0.777925105813147,0.6736501644714205,0.9106719916377606,0.49203686353186654,7.472924470901489,0.4224715232849121,ok,,674,674,0,350,,30,1e-05,True,7.47245454788208,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.835820895522388,0.835820895522388,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.216590811056189,0.6637655672441536,,True
stage1_graph_scm_0023_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0023_seed42,multiclass,674,0,350,15,8,0.9228571428571428,0.9113072320972829,0.8996679316888045,0.98787571977667,0.16762577738520842,7.7338457107543945,0.44026875495910645,ok,,674,674,0,350,,30,1e-05,True,7.733479022979736,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8507462686567164,0.8507462686567164,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.6732990534001684,2.646355622620079,,True
stage1_graph_scm_0024_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0024_seed42,multiclass,740,0,284,66,3,0.9014084507042254,0.8914209869333919,0.5248049052396878,0.9416241816959011,0.25157252005411024,8.689838647842407,0.5467119216918945,ok,,740,740,0,284,,30,1e-05,True,8.689486265182495,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9594594594594594,0.9594594594594594,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.2421233317194473,0.9050016435447422,,True
stage1_graph_scm_0025_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0025_seed42,multiclass,740,0,284,72,8,0.43309859154929575,0.3468815480624325,0.22672157805429866,0.7340267456779322,1.4507954046578246,8.233803987503052,0.4488396644592285,ok,,740,740,0,284,,30,1e-05,True,8.233283281326294,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.43243243243243246,0.43243243243243246,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.683969566313527,1.2241925217272431,,True
stage1_graph_scm_0026_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0026_seed42,multiclass,740,0,284,73,10,0.9225352112676056,0.9196273562600644,0.8422490253411306,0.9848240371399932,0.28285635920005436,22.627007961273193,0.48128247261047363,ok,,740,740,0,284,,30,1e-05,True,22.62658429145813,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.918918918918919,0.9459459459459459,,,13,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.046838560051082,0.6181514247497436,,True
stage1_graph_scm_0027_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0027_seed42,multiclass,740,0,284,79,9,0.3274647887323944,0.2644520173971323,0.2549099326202935,0.7387506477340197,1.7589266183281094,10.438060760498047,0.46706104278564453,ok,,740,740,0,284,,30,1e-05,True,10.437682867050171,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.35135135135135137,0.36486486486486486,,,2,True,False,,f_mmd,test,standardized_l2,0.2290415756,1.7136156746670295,0.24717992106475614,,True
stage1_graph_scm_0028_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0028_seed42,multiclass,438,0,586,8,8,0.3054607508532423,0.25818909087522884,0.2584496832996007,0.7023380633519465,1.8270229303353505,11.656598329544067,0.42685365676879883,ok,,438,438,0,586,,30,1e-05,True,11.656242370605469,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.2558139534883721,0.3023255813953488,,,5,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.2380720956273534,0.8473375159962317,,True
stage1_graph_scm_0029_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0029_seed42,multiclass,438,0,586,9,5,0.4863481228668942,0.4479414809798903,0.44546623838403887,0.7632149568195845,1.2091699949429613,12.429607629776001,0.45934414863586426,ok,,438,438,0,586,,30,1e-05,True,12.428442478179932,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.37209302325581395,0.46511627906976744,,,6,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.9867043061735448,0.9408697949308217,,True
stage1_graph_scm_0030_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0030_seed42,binclass,438,0,586,5,2,1.0,1.0,1.0,1.0,2.0910843168228015e-05,7.379293441772461,0.4410278797149658,ok,,438,438,0,586,,30,1e-05,True,7.378746271133423,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,1.6548840635074575,0.0813315481212905,,True
stage1_graph_scm_0031_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0031_seed42,multiclass,438,0,586,9,9,0.9965870307167235,0.9965570923896773,0.9943019943019943,0.9999958423502362,0.012676706878422714,7.448897123336792,0.4278442859649658,ok,,438,438,0,586,,30,1e-05,True,7.4484639167785645,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9767441860465116,0.9767441860465116,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,3.4271762138115696,2.172465492540844,,True
stage1_graph_scm_0032_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0032_seed42,multiclass,904,0,120,14,4,0.7666666666666667,0.7576031746031746,0.6920184141651533,0.9334544826996466,0.5275868103128182,13.997740983963013,0.4308147430419922,ok,,904,904,0,120,,30,1e-05,True,13.997382640838623,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.8,0.8111111111111111,,,7,True,False,,f_mmd,test,standardized_l2,0.2290415756,1.7460185548428202,0.3701485403928863,,True
stage1_graph_scm_0033_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0033_seed42,multiclass,904,0,120,14,3,1.0,1.0,1.0,1.0,4.616243379764472e-05,7.723634243011475,0.446305513381958,ok,,904,904,0,120,,30,1e-05,True,7.723272800445557,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,0.9888888888888889,0.9888888888888889,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.1395166350370527,0.483809084597083,,True
stage1_graph_scm_0034_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0034_seed42,multiclass,904,0,120,14,4,1.0,1.0,1.0,1.0,3.897226298466538e-05,7.5551347732543945,0.4429199695587158,ok,,904,904,0,120,,30,1e-05,True,7.554767370223999,tabpfn_finetune_epoch_chunks_f_mmd,internal validation_split_ratio=0.1 | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.2290415756,30,1,tabpfn_finetuning_api_f_mmd,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.2290415756,2.653357029994615,2.3466619887544096,,True
